Name ,Description,Latitude,Longitude,InfoURL,ImageURL
UCSB,A great university located along the California coast!,34.416929,-119.845991,"https://en.wikipedia.org/wiki/University_of_California,_Santa_Barbara",https://web.physics.ucsb.edu/~Women/images/ucsb-big.jpg
UCLA,One of the best public universities in the USA (Photo Credit: UCLA.edu),34.06999972,-118.4397899,"https://en.wikipedia.org/wiki/University_of_California,_Los_Angeles","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBQUEhcUFRQXGBcaFxcbGxoYGBsaGxsbGxscHRoaHBseIC4kGx0rIBgbJTYlKS4wMzMzGyI5PjkyPS4yNjABCwsLEA4QHhISHjApJCkyMjQyMjIzNDIyMjIyNDIyMjIyMjIyMjIyMjIyMjIyMjAyMjIyMjIyMjIyMjIyMjIyMv/AABEIALcBEwMBIgACEQEDEQH/xAAbAAAABwEAAAAAAAAAAAAAAAAAAQIDBAUGB//EAE0QAAIBAgQCBgYECgcGBwEAAAECEQADBBIhMQVBBhMiUWFxIzJCgZGhFFJisQcVM0NygrLB0fAkU3OSouHxJjSTs8PSNVRjo6TT4hb/xAAaAQACAwEBAAAAAAAAAAAAAAABAgADBAUG/8QAMBEAAgIBAgUDAgUEAwAAAAAAAAECEQMSIQQFMUFRE2FxIpEVMjOBoRRSscEjQmL/2gAMAwEAAhEDEQA/AIWWhFLijivTnmxEUIpcUcVBhEUdHFCKhBEUIpcUUVCCYoRSooRUFExQilRQioMJihFKihFQgmKFKihFQUFFFHFKpRhMUoUcUcVCBRRgUcUVAIKOKMUqoQKgKAFKAqEBFKFACjoBAKVFEBSgKAQxQFAClAUAhgUoCiApYFAcKKFKihUIVcUIpUUYFWlAmKEUuKKoSqERQijoRUIJihFKihFSyBMhGpB120oopP8A/P3LxzqbYUnXNMzz5RG1Qk4SrOsXrQJgL6O4PWBI3XuU789K5OXmbhJx09H5Opj5cpxUr6onGhVdb4QrERftksdJt3BPZLDdNNB8dN6ew3CwzBRctEvEejuCZXNuVAGnz03pfxX/AM/yN+Fr+7+CZlMTGnfRVaXeBLYwwZTJ6w5jEbqI07hBH61Vtb+E4j14aqrcw8Vw7wT03ewmKFKihFaTKJilUIo4qECoUYFKoBQmKUVpnFmLbaTpEeen76h47g15FW4yIwJAEEyCdRmkeFYeJ4z0ZKNXtZv4bgnmg5XW5ZRR1nThbkjsakxy1kx9XTWg+FuK2UplMr2SRPa9XZf9Oe9Z/wATf9v8l/4b7/waPSlAVScN4Tcu3RbOVRlLkyDoCBABA1lh5VeLhhb9GBoumnzPxq/h+MeaTjVUvJTxHCLFFSu7YYFGBRgUcVsMYIoAUYFKioEIClAUAKUBQCgAUoCgBSgKAwIoUqKFQJWxQinMtHlqyygaiiIp0rSYqWQby0IpcUMtGxaERRRTmWiioRl70emEWeyXgjkZPdVVdxdluIphRaCOl22TA0ZCyA5hl+0I12OtWvR/e3/aD76zt1f9oyZHq2efd1B35715fLvmn8s9Pj2ww+ETBjrL8RTCi0Ee3cWQNimgJYZfFY12JneomJ4hbfG/R7dsWntXVnLIntqJPZEd415+NRra/wC0dwyIi1z+za589qjgD8e4mds9v2v0Nu+kcduvYZPfp3OjpYNzDOhMzmifrAKw92lYkrXQeHR1Zyzqx31ghZ5eUViMeB1tyBAzv+0a6HKZPddqRg5rGOz72RIoRS4oRXbOIIijApUUoCoMJihFLy0IqBIPFDFs8tCfgD+8itZgXi2zZMxW1mCnWSsEeW2/KsfxwxbB7yQf7pb70FbvhTkgZiCOq0BERtsQK85zG3mt+x6Hl9LBt7mJwPSI4lHQLbYTbhkt5MuW4mh8DmJ/1q46T8cOEsWmUIpdmXOUnVZgfMmeUeNYToPoj7GbiDUxqXt6gVqPwmLPDbGxP0kbb+rd5e6szjUqsvUvpsVwa617GC44VCbLjYgHK1tdANtp9/Op99e22s6nXvqu6Pr/AEsDT8lc5yfWt7zVpiB228zXR5d+pL4Rh5h+lH5YzFGBRxSgK7ByAoowKMLSooBoICjAowKUBQGCApQFGBSgKFhCihSqFAJCy0MtOZaGWrLKqGitJy0/lostGwUMFaGWnStDLUsFDUUUU7loZalkot+CAKquTorTHPTXQDeoV/hq/jEYsFMs2yWi5nIUJIy5Mvscu4VZ8EthgqnYlhoYO/fVXiOGpbu4fITlN1EILEkjIwESdBlkbc/CvL8Rtml8s9PgV4Y/CCHDAOJHFrlCtlzNkuZiAE0IKR7E6eFR8VwkLjjiQbcPdSWAuB2BZYDSuXkNopb8MW3ew+Rmym6EIJYmMjqIJMAZQRtrPICKiYtLdvGYdLZbS4ocMSw0Vcm+h7Jj+RVKlaLdFM6Bw636M/pzoe4A1hsYPSXP03/aNbnh57EQBJYjTujl5H76xWLX0j/pv+0a6vK9nL4Ry+Z718sixQinMtFlrs2cWhMUYWlZKOKlhoRFHlpeWjihYaKTpGvo0/tB+w/7prc4B0tqCz7pl0lpJjcR4Vi+kKjq0nbrR8rbk/IGtSuDFy2Ayn82RuIK6gzvXA5k6ynoOXK8Ne5muGcB6ksFNtVJQ9jOZ7SmTmXuXYbxV50kwq4ixbsqwLI+YC4rqBKuBGUEz2vvqNjeHpbVGWdLtkauTp1qnv8AtNr41acUwFu5dLEHMQhkMYlPV1nfU1i1qrNnpu6KfgeBNu9bV7iaWrsQTBzPbMgZAQNNzvUm+kO2s6nUc6ruD2Vt8Rupuq2iEBJMCbZ5+dW14ds+ddLlz+t/BzuYKoJe4wFowtLijC12LOTQkLRhaWFowtCyCQKOKUFo4oWEICjApQWlAULCJy0dLihQsNEXLQK07loZaexaGSlJKU+VoitSxaGctJyU/lostGyUMZaGWn8tDLUslFvwRVyrvOZvLnUfFp6TD6fn1/YuUeEt57Yt7BswnXSefnVA/Dblu7ZXrSyvcykmQR2GG2bUmCfODvXmOIaeaXyz0vD2sUfhF1i1PWYeR+fHL7FyqXimFy47DvnnPcmMpEZVAiecx86JuHXEu2VNwur3CpJzCCLbAaZtT2SfPXemHRrWLw6G5nm5ruIKquh7R3ENr386pjsXSu+h0bALKabhiR5x/nFYzFL6R/02/aNbDAXuzHeW58wB/H7qyuJsRmc3kAkk5rbLvrsf5++tvCcVHC3qt34MXF8LLNWmlXkiZaUtliJCmBpMGJ7ppJz6FYdSYDEC2s93akn3UbOxQZc90MoZVtdi2wzhYNw+0NTtyrbPmkEvpT/cww5ZJv6mv2EXHRSAzqpOwJ1+Ux76Xl0ncd4Mj4jSmcXwe7cUwLKESFCrJ9bRi5lg2XQ7g907VN+1cs5iyOi9skr20KggKCN4M7t8NdKYc0d/UkXz5Wq2bLtYIkGR3ijiqhnuW5txkhtTaykSROqkEbawMu3nUO/fxX5u+j+GVUf+62nuBNao8wxtb2ZZcBNPZol9J2iyukzcA+KtW0woJTUk6IdTXIuI8WvOeruMZU5srW8hBggHVQfaNdTgtaGpH5Mj3cvKubxuSOSSkjp8FjljhpfUb4zlFtZ/rrP/ADE7qtcWyl9jsNhWex6NbVSrMfS2hqdx1q7nyYiecCZirHilkm5MlTCkgNI7P7iDBHl3VjtUat9RS4FVPFLxna3rpJ16uKsrq9o+flVNwy6y8SuITIW0QCd4m2de8671eONTXT5e/rfwjm8wT0L5G4o8tKC0eWutZyqE5aGWnAtHFSyUIy0YWlxSstCw0IApQWjApQWhYaE5aKnYoVLDQzloslSkwzt6qMfIGmitRTRHFjJSiy08VostGxaGStFlp7LQy0bBQxloZafy0MtSyUSeHk5lE8z39xqJjl9Lhv7b/p3KftXBbGdpgTtryNVV3i9p7lkqxOW5nOm46t9vcw+7fSvM5/1pfLPS4WliivZE7FKBcw8f1xP/ALdyqLiWHK8Rss0BXuypBk6IoMgbaip9/i1p7lkqxOR2c6ax1T7Dn6wPx51FxeKt3sXhWttOW4ZEEHVQR+6q47DtpvqXWPe4AAHdbRcKRbTM5YzrM6LA10NV2GwVwkOttLXqy1w9bc55l7gDpB7JHdWjsDsN+kdKznGOkduwSpALfaeJ8QAGb3kClt9hqj1ZJThCaG4z3Wgdq4ZgrOVgvqyMxgkE0ngaBMIkSQGujlrF24BPKYHypnhHSOzfIE5XJjfMNeUkAg+YE8qruLYprfCruTMCS65tIh8U6MBrM5S3xoxi3swSmluhGM6ZW0uEIFYTGzP/AIhAnykeNS24rbxeGuqsgi07EKQZyDMRqJG2oInXSuXhy3KB5xVnwBybxScsowI7+RjxgkeRNPoQutnTLvB7dxVJUq3VrDKYPatqPfpy2qpxfALi6oVuLro2jwEhQGG5nWIE9+taC5fFu0LjSFW2nMD2BzOg8zpWePTSx1kALlnQ5zJHvQL/AIopLlew300rM/xMaNbZCSARlaGhgNYIOmsgRXRcMPRr+in3Vz7irq1244nKzORm7O8nWDpW/wCsRbSHUSLY1M6kQOQ50090gRSTZF4wPRqJ/O2fd6RNascUg6w6zoNTz+VU+PxFu4ioDqbtk6gxAur4b9kjwMTvVhxK9bS4UJg9jl9b1dvEb+XfQadE1KzPYBiOKXTp+TO4Bj8n3jwq/bUzpr3afdWcwRB4k7qwIa1I7/YGo3B0OlaVV01ro8A/rfwc/j6cE/cILR5aXlo4rrWcqhvLR5aciqjiXH7VpxbBz3D7A0gd5J0A2pZTUVbCoNukWgWjy1ncD0nDMVuW2XtEAwQNPE6EabzWlQggEcxOlCOWMugzg49QgKMClxRJquYaqNSQZAHjG1RyS6kUW+gUUVUWK6XWLbshS6cpiQuh8qFV/wBRDyP6Ui3bpdb9q3e94VfkCBUa90yQ627Kt+ncVfuDVQ8d6QNdm3bkWuZ9p/dMhfCP4VS2k5yDPma4kX3dndcOxp8T0qxBHZTDoPexHx0+VVV/i+LuDW8gB5IVWfDsqD86rL7kDLv4DlSLbdlVIgjnG/kZ/matjKiuWMlsMQPzo99w6fKkFr/9aP8AitTb3NySeck/60wH55TtPKT7iZp/Vl5F9GPgfa7iJjr1/wCK0UlOI4y2TlxCj9fN94NRmM6iKi3X1jcxOnd49wqepLyL6UfB0zotde7h7bXSLjMbuYwIMZwBERsPlVVcsAY+3aa1bGRj6gMZWtPGaVAJhR5RVn0LC/Q7UTmy3f8AqUjiloDidlx61zNO+mS3cAj/AD/yrIknKTfuaG2kkgsbw22uIw5CKAXurAAgg2bm4Ag+qPhUTiGHRMbg8qhe28wImBodKtsefT4b+0u/8i7VfxqPpuC/Sufs0qRYzQo/ZPZYyxGkHXXx8Purh+PxBu3rlyQSzM0zpEmAPACAPCu98KaFn9LY6c64Bcs5RlEzlGU7mdNBT4lsVZHuOcOZ0u2mUwcwB0jQnw3/ANK6Vx1J4G06k3QT5nEMTXP8NYUOkklhcTyHbXSK6NxqPxK3L0i9/wDXNV04OPUphkjLocvSTtO2wWdvfVhwAziU5wLh2jXI3OaRZ4illTEgknlOygxvUvgtxWxQYadl52j8mZPzoaEkpWN6jbcaLv8ACHi36qxbUEKygtMCSiJAHeAWB15xWAUeMyNa6X+EZA1vh4bbI+3glo792lYLFYW2FJVoiJWZ08J23+VPDG3FtCSyJSSZY8Hus2Hcdo5CQCBJiFgf4mrqNtZtKI9lPurmfRv/AHa8ddWAABg+qP4GumYeTbHknj7NZsvY1Ye5T4q+lxDlBHV4q3bJMCSLlskiDtr8qvOIrmuEiD2d9525+6qbE4IW7bQSc+JtXDmjdrtsQI5dnnPnV7xAekM6aAaUrarYKT1b+DJ8PYLxS9B16vTQHX0feNBv8qt7+LvawGA5QNPdAqowKTxS7AJPV8h4JyG9aO7jOrWDbumBqVXQRvoTJ9wpckmqpjQim3aKx8Tf5dZ8W0+VNti8Ry6z/FH3Vf4e4txA6NKkaEH5eFJvHKJ7RPIAEk+AFIpy8v7jOEfC+xQfTL8+tc8d/wCFEbtyZZCZ5lZn3x/MVZW+IqXFt1uW2Oi51ADeAYEifAmpwT+d6bU63v7k0LtX2M6MTc+o39zl8N6eTiF4aAXfIKf4VZ4i8U2t3Lkb5FGnvJAJ8BNLwWKS4pKE6EhlIhlPcRuKZSa8/cVwXt9ipbiN2IdbhBBkQdvh3VVNgYlrPX2WmZVmKyPssCB7oraOTEydjymq+7xVbZ9JbuopIHWMoy698ElR5gU2t+4NCMncxeLk58QhbmWtvJ7p7fdQp7pCV+k3O19Xu+qtCrNQun5MvjfygOshrUdqIzNyEfHvq3RoG3fy8TpUW9wzENczDRS1sgZzsplhAEVbphHiCkHWPj5U05JpUJi2bvyUHF3IsudeRMGDrA35b0WDsvbBDI6jMSubmsRK6DTQ1cX+G3DoFIhrZLSR2Qy5tql8Xw5uMptrIVWDEgiCWYgazyIp41obvcScv+VeKKi62m2nZ+8VAuW2Ba4UYBrihW2BgnRTHymre/hLmWAsnTYabidYpzG22OFt21Bzi6WYajsQeex1O1W4GrerwV8S20tPkqnO5/yquvNLRGhKz5Rt5VZHC3OYNQruGfODGgIM+6KEF9SsmWX0uvB1DogkYa0I9i6f+ZUfG3rjcUCkkqhOUQBGbD3CdRvrrT/RQn6JaI9bq7sT49ZGlB2YYi0xVOsZrvbC9okWLkSZM++sra1S+WXb6Y/CHMf/ALxhhzz3j/8AHu1W8TM4/Bj+11/VPdVhexVzr7KsVmbpGmoIs3PtVDx95zjMMHje4dB9hvE6VXXey3X2o01vEW7awzE6E5spyiSQATqAZNcdfg2IZx6OV0Bkr4Tz8K7Hh7K3LRVhIIPeNmkQe8HWmH4VZHaiACDOZhBDF+/vJ9xPfRhLT0Ksit7nK7fCb4dXNsgBlJMrsGBJ38K2nGGNzhfUoGN1nVgMrAMouFpBIgjKwNT+kPDraYR2RdQEiWY6SE7/AKrEe4d1WFnh9u7h7WdZItKBqRo1tQw37vuFX5Msp7uiqGOMFSOO4zgGKYfkzu27LtkCjn4VacH4bct3Va5byr2wWJWO0gUDfXWuk3eF4cMAxgtOmcgnNDaGe9AfOq3pFw+3bFooCCboESebF+Z7yY86TXJqthtKuyo6d23vphEtqxyBhcEZSvZtR60aSp27qxY4DiFtkdXJMbsvLbc12jEcPtu/WOpLdnXMR6hMaA/aI8jTC8LseqAZjbrGmMpTYnu+4UY5ZRVIEsabs5ZwqzctWLlu4jBmMjtLMAb6NpXT7Nw9Uu2yaADu7xWT6RIouXFAmCw1J5DvrT2GbqRlictvlPLzFVZW3RoxbJlRfxbXbd0FR2MXatiCdVW5bOsk6yTqPhWgxx9IdI20G3jVLet5EY5VAa6jN2d3LqM3rGDIHwqz4m7dYYiIHsz88woSW2xFPfczWG/8Uu/od5+qlVnSfEMuJZs7go9gJDxl7DHQRoCdSOdW1tgeInQBuqObTf1SO/lHPlRcb4Nibrs9qSrG0R6UAdlCG7J21Pvq3E4p1KuhXm1ONxvqX/DbcNeA0HWyBylraE+Wsn30jjhZcNdIJU9U8ENBGmsHkfGp2DtFWukwAzg+sv1FXXu1X5Unidhns3FT1mRgsNBkjTtcvOsmP8yvyacjWl14MBwUhreIQMSFW08ZpyuGWGGmh3roDqfHfvrJ8K4ViLfXC4ur2lCnrFaWBEjfz1rZKwYdllOsGCDr3Vdmac20V4NoJMxPTcnrEWWAFpmAD5dc47W2+m9WXBFOdWmS+Ftlj9ZldgCe8xzoukeAvXLq9VqnVOGi6qjNMjsnc+PKpvBsK6G1nABGHCNLA9oPMb66c6sm08ca67lcLWWTfTYs1BHyNYLhlsnFKCxbrA4eWzBgxubgDXb3V0IsPrD3EVkcJw6+uJtO47KntFriNGtzx10K8qOJrRJMGbecWvJQur6aeyo3HJQKFWNzhF2fV7vbQ8vOhSWX2vIV3HOsHISToVzNI2p978CA3wn/ALq1eJvoL2RmUM3qjmdOXpBPlSFvW2YoCCyiSvMDvjrKTSVqddUY0Y26pZFWVdYbskyMwgc490Gml4ncClDaYjq1VfW7LaMWiNTMj99bbh99HxINsqYtuDETOdND2z+6hgriMpGZcy5iy8wMx1I6zbxq1SpFbdys53de5vkeY+q3wqM/0g5VCMZGY+jcZdNvjp766guItMjOHQqPWbcA9x9JpQ4U6kX2BUoXQhliI6u3rOf99NHJXYWavocnvNdJ1R5B+o29Qy1wsAUOxMlW5R5fyK29xxDOCpEt2jB5n7dRMW/ZHqmdiQPl26tWT2K3GzU9EiRg7LuMi9U/aaQoJzASdxqR8adxN62b2HbrLRytdLlX0E2rig6+LAeZouj4/o9qSkC16p237takcTAtotzrbVpNiXthhvyOm8x7tIrLs2zU7ST9hq9dttfsP1iQpvZiG2zWmUT7yBVfjLAbHWWW4LnrxBkDsPpp4VNxLi2FL4uyMw7HolAbTQAzRC/mOCJ6sFmJJAgz9HuHkBzqUkBNtl7hVZLWuhAPh7dcj490kuXrjsrKqAmCQDImM0kHKDpAEeM11qyjtZOZ9ldpBmcrEgGeWgrhV7Asx6tJYkK3IAL57DUGpCn1JK02XnCuN3AWtXHDq0KRtDEyq6aSSvLX7q6Rj+JfRsALhg5bSAb6kqoH3xPKZrk2A4XdV1YqDmu2yQeWVjIIPnvXROmSH8WKxbQGyIjQA5W08eyB76Mq6IC33ao5/ieIXWJZ72XtAFU0AJkhWA1O3tTtV1wTiruRYdlfLcVgfEMAQQNiO4QNfAzm7nCLzAuqHK7hwfINAjxzb1adHsKyYvK6wzOWE6iJnQ7bxUpJXZNV7NG96bcaOHtKgK57hhZMDTXz7ojw8a5meJ3g+brFkPB7KDtd2ijXy1rYfhPwDs2Gg5mLXDEaAJk0BHfm5msHf4ZdWSVkZ8+k7SdtNduVGKT6sGprojV4THtiLeb2gGza6zG3iIMyddfA10HBBUtqbjZFKJqxC6wDofj8K5j0YtTadlb2jHLQr/8AmujYa4q20lQ3YQdoSJyz/PnVc6TLYJtOhHFrlo2Tluqxz2jlDqT2bikkCe4Gp2IxVssCL1qIj8ov8agYkwVbrrFoXPVV7YB03HlOs0xj3a0jTfsF1UsqdWoJ+elMo2ivU0yCltm4kzKwcNb0yMG2VZ2nnNXpxRUEFPVAPramWAiD5zVZjcSpxVgKoHo7x7On1P41cdVayqXW3LRq0yxGnvOlJJJ0WW0tx7CXBctq/q5tYmTvQxLBEJGu2nmajthLObL1dvMfZ1kjyqFjMJaFyzlt2wRfQMF3ghvWHnFFY/cV5VXQaxuLuFeyHXNb7LAjKhIYyTMk6ARl8Zq8s4VUBC6CZ7+QHPwHKoHF8LZyXPR282R2GhnY6xTjYPD5iOqtE8xlJI89KbQ66iLIr6AxOKKXBbyEyPWG2gJ/dFK4biDdDHKVytlgjfQGfLWoTWLQxVjLbtwReBy6jRQRIjz+NTBgcPJXqrcjkFMj/DQ9P3D6nsSri5VZomATEHkPOqYccBtdYLLxnZY0nsga77a/Kpq4OwdrVvTeFOh8expTGGwlv6VpbTKbDaRIkXFG2XePCisfuBzXgq+MZhfeI9n2R9UUKuXwuHBPo7Y/VP8A9dHR0vyH1I+Dn/4QiU4rh+Zy2W17y53iPq03hny8autpJbEDWcoHVuxjX7PfzNH0kxPX4xLr4e4z2ggBs6o6qxZGjKSZnv2ikXcUgxDYj6LeFxixIZSFBdGRgOxJ0cnfeKdulVPoUalZJ/BSScRfAMdhNdzqT7qi4Nz+NcUoA/J4ge4Wmb49iPfVn0FwmS7cOHt3A+Qki5BGZCcqElQBmOm/wqEqC1ibt42bpunrFdCDll1KOAMuujGNT76MpJK2nuRS6FFw98uBxoWYP0c9qZMuf4fOtV0WxDDg2KYaZVvabg9ldJ5b8qobAti1ctDC4jLcyZs2aZQkrB6vT1ieewqfg+JZMPdwqYa8UuZ80qxftZZynKO7eDFLKe3RgUlZmbA/ol4beksnzzZp8vVprGD+i2R3G6Nf0hr84q+fAKlt0+iYoglCZDCcshTOSOZ2qRhuCW3tqXtPbtgEibhzCTJJGUQNBvFR8TGKthpvsbnoxJwmHm3JNhDmltdBrvVB+FJz9FsaQOuYZfJDr86d4ZxXJaREQZVUIAxM9mI1BGY6DbTWmekE42ylu52RbfMMg7QzAgTM6GD7xWeOeEZ7/wCDRPeGkw3HL5azg1Ps4aRvzu3B3/YB958K6taWWwE2xB5gt/5a54/zNYzEcEsXOrtZmL20CBQRmy52aSsby518q2mEvl72FthTFsEE8wRZZCrDkZPvqx54TVq9vK8iY1KNmlVctphH5q79xrh6OVfMD+a1O0AMJ1rsnSHiK4XDu7jtNba2i7Es+gmdlEyT3CuO8YtqrHJsbTJGaRmDL79ZGpqzHDUiSk07H8Dik6y2EZZNxBlE6gsJnvNb/psZ4UAAB27H7JrmGFwvV49LUglL6ryGx10k1v8ApJxW3iOHdVbZWYMjdknVUVdZI0MOT+rFFwqSSJrtWzHPfQgK7QVVMs92Uagd5qbwS4XxNk5swUXAG7/VquxHCHfDNi8y5QbaZcwzQFhj47A+QJpzoreUXbUtCjrJM6CSup76Ppqm0TXvTNh+Eq8UFlgY7N4SdIl7AJ/nvrEWcQJhWViZBg6tAnXv51run91MSmHCPm1uo4tguQWNtk7MAn1awX0V8PiBbuQGG41BErzDAEHXuoxxXHcV5KZouiiD6KwJ5zpr7LxXRbV49WgaSMiABmI1y8td6530SvTauqCN2Yb7ajQREDP4RAroeP4vatWbS3Cc7W1ZVWMxACideXa3qnLBqTsuxZI6Ucz/AAjXiMah5LaQqATp2mOh8TzFROIXieKOT9dV57ZAoHfEcq0PHeGLi3fEMl3KltQcpUgQTAzRqxLaDwpvH8Mw4dsTdzqZDNqRB0AhYmdtKP8AURjFWnvstiiSbk3Zqsbeb6VhxMg272hCttk5GsX09xjfTrWsBLSFQNAJZs2m2sQdOQrR2uJhmtXA+e4iMJUZZz5ZleXqj3hqqukWDGJudcUzXAiqB1hXRSTM5TrrseVVLPGEtMrstm7jt5K44lvxzJJnrFUDMYhVEDeY0n3030OxbPj8xYku4cyZg9YP+6hgeII+KN1rNwXFc3GGchFygliZGgAHPvFP8I6m3eNyyLjPbyEo7gAgupn1dhofIGr77U+xRrQXG8a7cYdWJPaKRPZgJtHISJ8yajcG4g4xOJu5mJ6rEXILGdA0CfAEDaPClYq/auYt8QRcW7mPYLLAYDKViM2ka+NM4XEYW31hm5LpctsrMojP2WIOXcfupnJV0YutWWf4ObzHExmJIJ1JmSUYkxudqY4RxK63Eb7lmLL17attkJgA8gAdqb4TxO1g8QrpbuHPEZnXKdCuhgCdZ94orLWrF65iGDjrGvpBZSMzHtiQNInSd6j77MKmHwPGXEw+JuZ3ZhbEnOc0u0b89jvV1+DzFMTcYH83c3MnRknn86pcCyNbuWkt3WW8gGaVgZWMRykwd42p7o7xmzhFLIlx1yOCWKjRyuuh8By9qN6T9nY2tEOxca4ucs0tJ9ZjzPjQqJax2EtgJluNHtdjWde/xihU0ezLPVidQTg1lXzwM0QJtKYXkoMzA7iTUhcJbA7IX3WgNfjUTD4nOzlSzAERCn6onTzqwsYK4/sP71j7zWNtzdtX9ylN9ipwOEuK2Ja6xBNu51RViuVVRZyLygiSO9p1mrC/hUuHOXQlgjHsBgTkGsg66zU67wfrLfVnQq+bXSZiQSJkEaHwmncHwdGWdQMzSskwcxzAHmJmK25U5YlFLpQFbbsqU4bbmSVI8LQo3wNs+0P+Gv7q0CcFtj/Onk4VbHs/z8Ky/wBPJ9v5GpmQxfDiUK2b6WmPtG0Wgc4HI/GqDEcPOGRnvX+ttxDBUdSoba545Y1XntXVBg7Y9hPhJpOKwCXLdy2UXK6MjCAJDAg+POrseHS1aX+w0/Jz+zhPpuFVMOrWlt3iVZwzSuQgZQi9lYYHUzpS7fQ3GdYrdauUFZBLDMAfVKsu0M3PurWdEw4wVjMqo3Vgso3DSc3PeatmY8j8pq/QlK0H8y3MG/QvFNbVHu2zFx2OraqwjKOzpsNNqkdDOFPctfSWPVdaQckliMpYGSdj4QIjxrZjN9YfD/OmsLhltqQugLMxA2ljLH3kk+ZouCad9/8AQIycXsc4/ClmOIsC4+W2bd1gBmMsIzaaxlUAzpv51G6CWusuYvC6ZHtq6hgSCrdltiJHaPw5b1tum/B0xWDuAhc1sG4jMBAKAkgncAiQfceVVHQjh5S3Zusoa61m5EmOyz2xG3/pjT7Rq1Rj6dFbk9ZeY7hdw4dlFwKTbiYMgRDRqRMTGkTFY/gvB7yqty5KtaJOW1lOcIqm2p5uCXB5CDykV0XJIIa2okEGCDofcKbwXDrdr1ddFEsBICoqb+IQE+JpIRUUxpylJoynCejuI+kG7euL1jI0ogYohJWATMZspieeXnAq3u8EuMGQ3LZDBgIttIHLdiCZq9ZY2UT8P3UzbnN+T0jcFf8AKkcE+pYpPsc3/Ft/DdTiLgP5e71xGpa493KvfPqDu+dbSzwQhYzIxliZUTqxOump13qfxLBm6LSAZQLqMxMaKuY7A6yYEeM8qlvbbcET5H+NWTScdyuEtMjC4jo5cPE8ym3lNjXst2QGgMQBGaRA05zrFQuIdCMZCdW9pmS3kVmLAkZw8t2DrAgDxJroCWx1huNuUCbRoGLb+Z+VSGtA8gfkfjSoaVffqcrx3R7GrhhaulCty8pfqgDois4PqjWUO45jyMXpBwu/1N1ndLiG1mUlgCcuXKx2khRPw7jXXOqU8hp37jSNDy0JHvqFxLh9tsO1vqxCo+RRsCUddh4OR76Lp0n2FrezlfAuHM+FcL1YuDKC2dcxZCyldfZIIMz7NC1wjHqdXtsOYz2/kC/hWz6EcHQ4ZrtxV9M+dcv1coUMfFoLRykCry7wdD6rFfMTVXEQuTqKYIqTSMieH3ItEFC4ILnOqjYho7cjf3/KmcXgLsqEUDNmUnrEaJg5jLmNiJ8djWlvcAf2WB+VMfie4D6w2rIlODTSe1hcG+xmONcLudXKW1JQsRDK5JIKghFclm7W/KCTU+1hLjKCbQEiYLgNtzBcGfdVk+AujUx8AahJdaJYd+oGmhI/dVct1W/Xz5A4tdUMYjAXHQqQNQwEESk6CAG7gB36eApnBcGNpm7TXBktIFYkR1akToQJmdR85NWJv/zA+etD6QvOR+rHz+dM5txcd967+ALYqbnDHt3bVxbZYF3cgktFwjKIIOgyIoAM7k8gKUvBx14um1dPo8hGRlU6ggxHgfltVurqfrR5aUaXF5H5Cj6rpLfZNfchC/F5/qW/u3KFWOde75UKy+l7sbUa821PIH9UfvpDYO0d7aHzUH91HQrtDMWqqNABpsAAI8qWCe74mhQohAXjc/AUjMDoRmH2tfkdKOhQ7kQyMGg2QDyJH3GlmwIiWj9N/wCOlChTCamFhbKoiogAVRAGug8zrThNChQYY7vcLWjFChQIyo6WX8mAxJmJsuoPi4yj5sKnYCwLdm0IBKIqzGugE+6RQoVY/wAi+Sv/ALfsSpopoUKUYFEh1o6FK+o8ejFTRSKFCiIIuAGmfo6ncE/rH+NChSli6ChhE+1/fcfcaP6OAZlzp/WOfkTFChTAQMPh7dtAqjKBsB8eQp730VCgFhKRz0pJ8/voUKBBm5h7b6MoPmAfvFRDwSxMquU/ZJFChQljiwiL2AmACND9XX46VDxXCgeU+TGfnpQoVRLBDwPHchtwtBMlhAmCQT8YIqP+LNYVxzMQe6Y7hRUKz6UM8cRxuEvOjiOXaP8A2UKFClJ6UfB//9k="
